    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
   138     TO_AC_3              TT2_SEL_CHECK                       2023-08-14 14:03:30            2023-08-14 14:03:35          00:00:05        pass   
   139     TO_AC_3              TT2_MSG_CHECK                       2023-08-14 14:03:35            2023-08-14 14:03:35          00:00:01        pass   
   140     TO_AC_3              TT2_MCE_CHECK                       2023-08-14 14:03:35            2023-08-14 14:03:35          00:00:01        pass   
   141     TO_RESET_1           TT2_SEL_CLEAR                       2023-08-14 14:03:35            2023-08-14 14:03:43          00:00:08        pass   
   142     TO_RESET_1           TT2_POWER_RESET_CYCLE               2023-08-14 14:03:43            2023-08-14 14:18:24          00:14:41        pass   
   143     TO_RESET_1           TT2_CPU_CONFIG_CHECK                2023-08-14 14:18:24            2023-08-14 14:18:24          00:00:01        pass   
   144     TO_RESET_1           TT2_MEMORY_SLOT_CHECK               2023-08-14 14:18:24            2023-08-14 14:18:24          00:00:01        pass   
   145     TO_RESET_1           TT2_BMC_MAC_CHECK                   2023-08-14 14:18:24            2023-08-14 14:18:27          00:00:03        pass   
   146     TO_RESET_1           TT2_MCIO_CHECK                      2023-08-14 14:18:27            2023-08-14 14:19:08          00:00:41        pass   
   147     TO_RESET_1           TT2_PCIE_CONFIG_CHECK               2023-08-14 14:19:08            2023-08-14 14:19:08          00:00:01        pass   
   148     TO_RESET_1           TT2_PCIE_DEVICES_CHECK              2023-08-14 14:19:08            2023-08-14 14:19:09          00:00:01        pass   
   149     TO_RESET_1           TT2_NVME_CHECK                      2023-08-14 14:19:09            2023-08-14 14:19:19          00:00:10        pass   
   150     TO_RESET_1           TT2_FAN_CONFIG_CHECK                2023-08-14 14:19:19            2023-08-14 14:19:21          00:00:02        pass   
   151     TO_RESET_1           TT2_DMI_CHECK                       2023-08-14 14:19:21            2023-08-14 14:19:24          00:00:03        pass   
   152     TO_RESET_1           TT2_SDR_CHECK                       2023-08-14 14:19:24            2023-08-14 14:19:26          00:00:02        pass   
   153     TO_RESET_1           TT2_SEL_CHECK                       2023-08-14 14:19:26            2023-08-14 14:19:30          00:00:04        pass   
   154     TO_RESET_1           TT2_MSG_CHECK                       2023-08-14 14:19:30            2023-08-14 14:19:30          00:00:01        pass   
   155     TO_RESET_1           TT2_MCE_CHECK                       2023-08-14 14:19:30            2023-08-14 14:19:30          00:00:01        pass   
   156     TO_RESET_2           TT2_SEL_CLEAR                       2023-08-14 14:19:30            2023-08-14 14:19:37          00:00:07        pass   
   157     TO_RESET_2           TT2_POWER_RESET_CYCLE               2023-08-14 14:19:37            2023-08-14 14:34:19          00:14:42        pass   
   158     TO_RESET_2           TT2_CPU_CONFIG_CHECK                2023-08-14 14:34:19            2023-08-14 14:34:19          00:00:01        pass   
   159     TO_RESET_2           TT2_MEMORY_SLOT_CHECK               2023-08-14 14:34:19            2023-08-14 14:34:19          00:00:01        pass   
   160     TO_RESET_2           TT2_BMC_MAC_CHECK                   2023-08-14 14:34:19            2023-08-14 14:34:21          00:00:02        pass   
   161     TO_RESET_2           TT2_MCIO_CHECK                      2023-08-14 14:34:21            2023-08-14 14:35:03          00:00:42        pass   
   162     TO_RESET_2           TT2_PCIE_CONFIG_CHECK               2023-08-14 14:35:03            2023-08-14 14:35:03          00:00:01        pass   
   163     TO_RESET_2           TT2_PCIE_DEVICES_CHECK              2023-08-14 14:35:04            2023-08-14 14:35:04          00:00:01        pass   
   164     TO_RESET_2           TT2_NVME_CHECK                      2023-08-14 14:35:04            2023-08-14 14:35:14          00:00:10        pass   
   165     TO_RESET_2           TT2_FAN_CONFIG_CHECK                2023-08-14 14:35:14            2023-08-14 14:35:17          00:00:03        pass   
   166     TO_RESET_2           TT2_DMI_CHECK                       2023-08-14 14:35:17            2023-08-14 14:35:19          00:00:02        pass   
   167     TO_RESET_2           TT2_SDR_CHECK                       2023-08-14 14:35:19            2023-08-14 14:35:21          00:00:02        pass   
   168     TO_RESET_2           TT2_SEL_CHECK                       2023-08-14 14:35:21            2023-08-14 14:35:25          00:00:04        pass   
   169     TO_RESET_2           TT2_MSG_CHECK                       2023-08-14 14:35:25            2023-08-14 14:35:26          00:00:01        pass   
   170     TO_RESET_2           TT2_MCE_CHECK                       2023-08-14 14:35:26            2023-08-14 14:35:26          00:00:01        pass   
   171     TO_RESET_3           TT2_SEL_CLEAR                       2023-08-14 14:35:26            2023-08-14 14:35:33          00:00:07        pass   
   172     TO_RESET_3           TT2_POWER_RESET_CYCLE               2023-08-14 14:35:33            2023-08-14 14:50:15          00:14:42        pass   
   173     TO_RESET_3           TT2_CPU_CONFIG_CHECK                2023-08-14 14:50:15            2023-08-14 14:50:15          00:00:01        pass   
   174     TO_RESET_3           TT2_MEMORY_SLOT_CHECK               2023-08-14 14:50:15            2023-08-14 14:50:15          00:00:01        pass   
   175     TO_RESET_3           TT2_BMC_MAC_CHECK                   2023-08-14 14:50:15            2023-08-14 14:50:18          00:00:03        pass   
   176     TO_RESET_3           TT2_MCIO_CHECK                      2023-08-14 14:50:18            2023-08-14 14:51:00          00:00:42        pass   
   177     TO_RESET_3           TT2_PCIE_CONFIG_CHECK               2023-08-14 14:51:00            2023-08-14 14:51:00          00:00:01        pass   
   178     TO_RESET_3           TT2_PCIE_DEVICES_CHECK              2023-08-14 14:51:00            2023-08-14 14:51:00          00:00:01        pass   
   179     TO_RESET_3           TT2_NVME_CHECK                      2023-08-14 14:51:00            2023-08-14 14:51:11          00:00:11        pass   
   180     TO_RESET_3           TT2_FAN_CONFIG_CHECK                2023-08-14 14:51:11            2023-08-14 14:51:14          00:00:03        pass   
   181     TO_RESET_3           TT2_DMI_CHECK                       2023-08-14 14:51:14            2023-08-14 14:51:17          00:00:03        pass   
   182     TO_RESET_3           TT2_SDR_CHECK                       2023-08-14 14:51:17            2023-08-14 14:51:19          00:00:02        pass   
   183     TO_RESET_3           TT2_SEL_CHECK                       2023-08-14 14:51:19            2023-08-14 14:51:23          00:00:04        pass   
   184     TO_RESET_3           TT2_MSG_CHECK                       2023-08-14 14:51:23            2023-08-14 14:51:23          00:00:01        pass   
   185     TO_RESET_3           TT2_MCE_CHECK                       2023-08-14 14:51:23            2023-08-14 14:51:23          00:00:01        pass   
   186     TO_END               SFCS_UPLOAD_TIME                    2023-08-14 14:51:23            2023-08-14 14:51:44          00:00:21        pass   
   187     TO_END               SFCS_PASS                           2023-08-14 14:51:44            2023-08-14 14:51:54          00:00:10        pass   
   188     TP_START             SFCS_UPLOAD_TIME                    2023-08-14 14:51:54            2023-08-14 14:52:04          00:00:10        pass   
   189     TP_FINAL             IDLE                                2023-08-14 14:52:04            2023-08-14 14:52:05          00:00:01        pass   
   190     TP_FINAL             TT2_SDR_CHECK                       2023-08-14 14:52:06            2023-08-14 14:52:08          00:00:02        pass   
   191     TP_FINAL             TT2_SEL_CHECK                       2023-08-14 14:52:08            2023-08-14 14:52:12          00:00:04        pass   
   192     TP_FINAL             TT2_MSG_CHECK                       2023-08-14 14:52:12            2023-08-14 14:52:12          00:00:01        pass   
   193     TP_FINAL             TT2_MCE_CHECK                       2023-08-14 14:52:12            2023-08-14 14:52:12          00:00:01        pass   
   194     TP_FINAL             TT2_BIOS_CHECK                      2023-08-14 14:52:12            2023-08-14 14:52:13          00:00:01        pass   
   195     TP_FINAL             TT2_BMC_HEALTH_CHECK                2023-08-14 14:52:13            2023-08-14 14:52:15          00:00:02        pass   
   196     TP_FINAL             TT2_BMC_VER_CHECK                   2023-08-14 14:52:15            2023-08-14 14:52:20          00:00:05        pass   
   197     TP_FINAL             TT2_CPLD_VER_CHECK                  2023-08-14 14:52:20            2023-08-14 14:52:51          00:00:31        pass   
   198     TP_FINAL             TT2_FRU_CHECK                       2023-08-14 14:52:51            2023-08-14 14:52:59          00:00:08        pass   
