    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
    15     TN                   CFG_BIOS_SETTING                    2023-08-18 10:46:30            2023-08-18 10:46:53          00:00:23        fail   
    1      TN_PLD               SFCS_ROUTE_CHECK                    2023-08-18 12:39:56            2023-08-18 12:40:10          00:00:14        pass   
    2      TN_PLD               PRELOAD_OS                          2023-08-18 12:40:10            2023-08-18 12:57:42          00:17:32        fail   
    1      TN_PLD               SFCS_ROUTE_CHECK                    2023-08-18 13:22:28            2023-08-18 13:22:43          00:00:15        pass   
    2      TN_PLD               PRELOAD_OS                          2023-08-18 13:22:43            2023-08-18 13:37:59          00:15:16        pass   
    3      TN_PLD               MFG_BOM_CHECK                       2023-08-18 13:37:59            2023-08-18 13:38:35          00:00:36        pass   
    4      TN_PLD               CPU_CONFIG_CHECK                    2023-08-18 13:38:36            2023-08-18 13:38:39          00:00:03        pass   
    5      TN_INIT              SFCS_ROUTE_CHECK                    2023-08-18 13:38:39            2023-08-18 13:38:39          00:00:01        pass   
    6      TN_INIT              OS_BOOTUP_VER_CHECK                 2023-08-18 13:38:39            2023-08-18 13:38:44          00:00:05        pass   
    7      TN_INIT              OS_SYNC_TIME                        2023-08-18 13:38:44            2023-08-18 13:38:48          00:00:04        pass   
    8      TN_INIT              OS_SYNC_FILE                        2023-08-18 13:38:48            2023-08-18 13:39:07          00:00:19        pass   
    9      TN_INIT              MFG_BOM_CHECK                       2023-08-18 13:39:07            2023-08-18 13:39:37          00:00:30        pass   
    10     TN_INIT              DISK_FW_UPDATE_CHECK                2023-08-18 13:39:37            2023-08-18 13:39:48          00:00:11        pass   
    11     TN_INIT              DISK_FW_UPDATE_CHECK                2023-08-18 13:39:48            2023-08-18 13:39:57          00:00:09        pass   
    12     TN_INIT              L10_FRU_WRITE                       2023-08-18 13:39:57            2023-08-18 13:40:36          00:00:39        pass   
    13     TN_INIT              L10_FRU_CHECK                       2023-08-18 13:51:46            2023-08-18 13:52:05          00:00:20        pass   
    13     TN_INIT              L10_FRU_CHECK                       2023-08-18 13:51:46            2023-08-18 13:52:05          00:00:19        pass   
    14     TN                   CFG_BIOS_SETTING                    2023-08-18 13:52:30            2023-08-18 14:07:10          00:14:40        pass   
    15     TN                   CFG_BIOS_SETTING                    2023-08-18 14:07:10            2023-08-18 14:07:30          00:00:20        pass   
    16     TN                   FAN_SPEED_SET                       2023-08-18 14:07:30            2023-08-18 14:07:52          00:00:22        pass   
    18     TN                   BIOS_FW_CHECK                       2023-08-18 14:07:58            2023-08-18 14:07:59          00:00:01        pass   
    19     TN                   BMC_FW_CHECK                        2023-08-18 14:07:59            2023-08-18 14:07:59          00:00:01        fail   
    19     TN                   BMC_FW_CHECK                        2023-08-18 15:15:53            2023-08-18 15:16:08          00:00:15        fail   
    19     TN                   BMC_FW_CHECK                        2023-08-18 15:28:08            2023-08-18 15:28:23          00:00:16        pass   
    19     TN                   BMC_FW_CHECK                        2023-08-18 15:28:08            2023-08-18 15:28:23          00:00:15        pass   
    20     TN                   FPGA_FW_CHECK                       2023-08-18 15:28:35            2023-08-18 15:29:04          00:00:29        pass   
    21     TN                   BOARD_ID_CHECK                      2023-08-18 15:29:04            2023-08-18 15:29:05          00:00:01        pass   
    22     TN                   HPM_CPLD_FW_CHECK                   2023-08-18 15:29:05            2023-08-18 15:29:06          00:00:01        pass   
    23     TN                   DCSCM_CPLD_FW_CHECK                 2023-08-18 15:29:06            2023-08-18 15:29:06          00:00:01        pass   
    24     TN                   VR_VER_CHK                          2023-08-18 15:44:48            2023-08-18 15:45:11          00:00:24        pass   
    24     TN                   VR_VER_CHK                          2023-08-18 15:44:48            2023-08-18 15:45:11          00:00:23        pass   
    25     TN                   LION_VER_CHECK                      2023-08-18 15:45:36            2023-08-18 15:45:53          00:00:17        pass   
    26     TN                   TPM_VER_CHECK                       2023-08-18 15:45:53            2023-08-18 15:45:56          00:00:03        pass   
    27     TN                   CPU_CONFIG_CHECK                    2023-08-18 15:45:56            2023-08-18 15:46:01          00:00:05        pass   
    28     TN                   DIMM_CONFIG_CHECK                   2023-08-18 15:46:01            2023-08-18 15:46:03          00:00:02        pass   
    29     TN                   DISK_CONFIG_CHECK                   2023-08-18 15:46:03            2023-08-18 15:46:13          00:00:10        pass   
    30     TN                   PCIE_CONFIG_CHECK                   2023-08-18 15:46:13            2023-08-18 15:47:56          00:01:43        pass   
    31     TN                   BMC_SENSOR_CHECK                    2023-08-18 15:47:56            2023-08-18 15:48:07          00:00:11        pass   
    32     TN                   MAC_SFCS_CHECK                      2023-08-18 15:48:08            2023-08-18 15:48:17          00:00:09        pass   
    33     TN                   BMC_SEL_CHECK                       2023-08-18 15:48:17            2023-08-18 15:48:24          00:00:07        pass   
    34     TN                   SYS_EVENT_CHECK                     2023-08-18 15:48:24            2023-08-18 15:48:25          00:00:01        fail   
    17     TN                   CLEAR_SEL                           2023-08-18 15:54:49            2023-08-18 15:54:54          00:00:06        pass   
    17     TN                   CLEAR_SEL                           2023-08-18 15:54:49            2023-08-18 15:54:54          00:00:05        pass   
    18     TN                   BIOS_FW_CHECK                       2023-08-18 15:55:06            2023-08-18 15:55:21          00:00:15        pass   
    19     TN                   BMC_FW_CHECK                        2023-08-18 15:55:21            2023-08-18 15:55:21          00:00:01        pass   
    20     TN                   FPGA_FW_CHECK                       2023-08-18 15:55:22            2023-08-18 15:55:35          00:00:13        pass   
    21     TN                   BOARD_ID_CHECK                      2023-08-18 15:55:35            2023-08-18 15:55:36          00:00:01        pass   
    22     TN                   HPM_CPLD_FW_CHECK                   2023-08-18 15:55:36            2023-08-18 15:55:37          00:00:01        pass   
    23     TN                   DCSCM_CPLD_FW_CHECK                 2023-08-18 15:55:37            2023-08-18 15:55:37          00:00:01        pass   
    24     TN                   VR_VER_CHK                          2023-08-18 15:55:37            2023-08-18 15:55:45          00:00:08        pass   
    25     TN                   LION_VER_CHECK                      2023-08-18 15:55:45            2023-08-18 15:55:47          00:00:02        pass   
    26     TN                   TPM_VER_CHECK                       2023-08-18 15:55:47            2023-08-18 15:55:49          00:00:02        pass   
    27     TN                   CPU_CONFIG_CHECK                    2023-08-18 15:55:49            2023-08-18 15:55:53          00:00:04        pass   
    28     TN                   DIMM_CONFIG_CHECK                   2023-08-18 15:55:53            2023-08-18 15:55:55          00:00:02        pass   
    29     TN                   DISK_CONFIG_CHECK                   2023-08-18 15:55:55            2023-08-18 15:56:03          00:00:08        pass   
    30     TN                   PCIE_CONFIG_CHECK                   2023-08-18 15:56:03            2023-08-18 15:57:42          00:01:39        pass   
    31     TN                   BMC_SENSOR_CHECK                    2023-08-18 15:57:42            2023-08-18 15:57:55          00:00:13        pass   
    32     TN                   MAC_SFCS_CHECK                      2023-08-18 15:57:55            2023-08-18 15:58:05          00:00:10        pass   
    33     TN                   BMC_SEL_CHECK                       2023-08-18 15:58:05            2023-08-18 15:58:10          00:00:05        pass   
    34     TN                   SYS_EVENT_CHECK                     2023-08-18 15:58:10            2023-08-18 15:58:11          00:00:01        pass   
    35     TN                   DISK_STRESS_TEST                    2023-08-18 17:28:57            2023-08-18 17:34:21          00:05:25        pass   
    35     TN                   DISK_STRESS_TEST                    2023-08-18 17:28:57            2023-08-18 17:34:21          00:05:24        pass   
    36     TN                   DISK_SMART_CHECK                    2023-08-18 17:34:42            2023-08-18 17:35:11          00:00:29        pass   
    37     TN                   TPM_MODEL_CHECK                     2023-08-18 17:35:11            2023-08-18 17:35:13          00:00:02        pass   
    38     TN                   NETWORK_STRESS_GP                   2023-08-18 17:35:43            2023-08-18 17:46:31          00:10:48        pass   
    39     TN                   SYS_EVENT_CHECK                     2023-08-18 17:46:43            2023-08-18 17:46:58          00:00:15        pass   
    40     TN                   BMC_SENSOR_CHECK                    2023-08-18 17:46:58            2023-08-18 17:47:10          00:00:12        pass   
    41     TN                   CLEAR_SEL                           2023-08-18 17:47:10            2023-08-18 17:47:15          00:00:05        pass   
    42     TN                   BMC_CYCLE_TEST                      2023-08-18 17:47:15            2023-08-18 17:48:47          00:01:32        pass   
    43     TN                   FAN_SPEED_SET                       2023-08-18 17:48:47            2023-08-18 17:49:13          00:00:26        pass   
    44     TN                   BMC_CYCLE_TEST                      2023-08-18 17:49:13            2023-08-18 17:51:21          00:02:08        pass   
    45     TN                   FAN_SPEED_SET                       2023-08-18 17:51:21            2023-08-18 17:51:47          00:00:26        pass   
    46     TN                   BMC_CYCLE_TEST                      2023-08-18 17:51:47            2023-08-18 17:53:18          00:01:31        pass   
    47     TN                   FAN_SPEED_SET                       2023-08-18 17:53:18            2023-08-18 17:53:43          00:00:25        pass   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 17:53:43            2023-08-18 17:55:07          00:01:24        fail   
    49     TN                   FAN_SPEED_SET                       2023-08-18 18:26:45            2023-08-18 18:27:30          00:00:45        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 18:30:57            2023-08-18 18:31:41          00:00:44        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 18:35:25            2023-08-18 18:36:52          00:01:27        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 18:39:11            2023-08-18 18:40:37          00:01:26        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 18:44:23            2023-08-18 18:45:53          00:01:30        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 18:56:49            2023-08-18 18:58:35          00:01:46        fail   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 21:57:27            2023-08-18 21:59:02          00:01:36        pass   
    48     TN                   FAN_SPEED_TEST                      2023-08-18 21:57:27            2023-08-18 21:59:02          00:01:35        pass   
    49     TN                   FAN_SPEED_SET                       2023-08-18 21:59:28            2023-08-18 22:00:05          00:00:37        pass   
    50     TN                   SYS_CYCLE_TEST                      2023-08-18 22:00:05            2023-08-18 22:05:14          00:05:09        pass   
    51     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:05:14            2023-08-18 22:05:19          00:00:05        pass   
    52     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:05:19            2023-08-18 22:05:20          00:00:01        pass   
    53     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:05:20            2023-08-18 22:05:25          00:00:05        pass   
    54     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:05:25            2023-08-18 22:06:55          00:01:30        pass   
    55     TN                   SYS_EVENT_CHECK                     2023-08-18 22:06:55            2023-08-18 22:06:57          00:00:02        pass   
    56     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:06:57            2023-08-18 22:07:09          00:00:12        pass   
    57     TN                   FAN_SPEED_SET                       2023-08-18 22:07:09            2023-08-18 22:07:33          00:00:24        pass   
    58     TN                   SYS_CYCLE_TEST                      2023-08-18 22:07:33            2023-08-18 22:12:41          00:05:08        pass   
    59     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:12:41            2023-08-18 22:12:46          00:00:05        pass   
    60     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:12:46            2023-08-18 22:12:47          00:00:01        pass   
    61     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:12:47            2023-08-18 22:12:52          00:00:05        pass   
    62     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:12:52            2023-08-18 22:14:22          00:01:30        pass   
    63     TN                   SYS_EVENT_CHECK                     2023-08-18 22:14:22            2023-08-18 22:14:25          00:00:03        pass   
    64     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:14:25            2023-08-18 22:14:36          00:00:11        pass   
    65     TN                   FAN_SPEED_SET                       2023-08-18 22:14:36            2023-08-18 22:14:59          00:00:23        pass   
    66     TN                   SYS_CYCLE_TEST                      2023-08-18 22:14:59            2023-08-18 22:20:07          00:05:08        pass   
    67     TN                   CPU_CONFIG_CHECK                    2023-08-18 22:20:07            2023-08-18 22:20:11          00:00:04        pass   
    68     TN                   DIMM_CONFIG_CHECK                   2023-08-18 22:20:11            2023-08-18 22:20:13          00:00:02        pass   
    69     TN                   DISK_CONFIG_CHECK                   2023-08-18 22:20:13            2023-08-18 22:20:17          00:00:04        pass   
    70     TN                   PCIE_CONFIG_CHECK                   2023-08-18 22:20:18            2023-08-18 22:21:49          00:01:31        pass   
    71     TN                   SYS_EVENT_CHECK                     2023-08-18 22:21:50            2023-08-18 22:21:52          00:00:02        pass   
    72     TN                   BMC_SENSOR_CHECK                    2023-08-18 22:21:52            2023-08-18 22:22:03          00:00:11        pass   
