    ID     Stage                Name                                     Start Time                      End Time               Duration       Result  
   153     RDT_FW_CHECK         NETLAKE_ME_VER_CHECK                2023-09-15 23:52:40            2023-09-15 23:52:40          00:00:01        pass   
   154     RDT_FW_CHECK         NETLAKE_CPLD_CHECK                  2023-09-15 23:52:40            2023-09-15 23:52:41          00:00:01        pass   
   155     RDT_FW_CHECK         NETLAKE_VR_CHECK                    2023-09-15 23:52:41            2023-09-15 23:52:41          00:00:01        pass   
   156     RDT_FW_CHECK         BIOS_CHECK                          2023-09-15 23:52:41            2023-09-15 23:52:41          00:00:01        pass   
   157     RDT_FW_CHECK         YM3_BMC_VER_CHECK                   2023-09-15 23:52:41            2023-09-15 23:52:42          00:00:01        pass   
   158     RDT_FW_CHECK         YM3_TPM_PCR_CHECK                   2023-09-15 23:52:42            2023-09-15 23:52:43          00:00:01        pass   
   159     RDT_FW_CHECK         YM3_BMC_TPM_VER_CHECK               2023-09-15 23:52:43            2023-09-15 23:52:43          00:00:01        pass   
   160     RDT_FW_CHECK         NETLAKE_ETHTOOL_CHECK               2023-09-15 23:52:43            2023-09-15 23:52:44          00:00:01        pass   
   161     RDT_FW_CHECK         YM3_NVME_SSD_CONFIG_CHECK           2023-09-15 23:52:44            2023-09-15 23:52:45          00:00:01        pass   
   162     RDT_FW_CHECK         YM3_NIC_FW_CHECK                    2023-09-15 23:52:45            2023-09-15 23:52:46          00:00:01        pass   
   163     RDT_FW_CHECK         YM35_FRU_CHECK_L10                  2023-09-15 23:52:46            2023-09-15 23:52:47          00:00:01        pass   
   164     RDT_CONFIG_CHECK     NETLAKE_ETHTOOL_CHECK               2023-09-15 23:52:47            2023-09-15 23:52:47          00:00:01        pass   
   165     RDT_CONFIG_CHECK     YM3_MAC_ETH_CHECK                   2023-09-15 23:52:47            2023-09-15 23:52:49          00:00:02        pass   
   166     RDT_CONFIG_CHECK     CWC_PCIE_DEVICES_CHECK              2023-09-15 23:52:49            2023-09-15 23:52:50          00:00:01        pass   
